,geo_value,time_value,covid_cases,confirmed_covid_visit,doctor_visits,hospital_admissions,google_anosmia_volume,google_ageusia_volume,covid_deaths,home_time,geo_value_t_minus_1,time_value_t_minus_1,covid_cases_t_minus_1,confirmed_covid_vist_t_minus_1,doctor_visits_t_minus_1,hospital_admissions_t_minus_1,google_anosmia_volume_t_minus_1,google_ageusia_volume_t_minus_1,covid_deaths_t_minus,home_time_t_minus_1,covid_cases_t_plus_one
1096,7,2021-02-17,88040.0,1.086549,6.033856,7.237902,0.18,0.17,1281.0,685.9230769,7,2021-02-16,87841.0,1.110135,6.772531,7.70656,0.12,0.17,1267.0,729.8327645,88212.0
1097,7,2021-02-18,88212.0,0.990331,7.040806,7.209907,0.17,0.1,1297.0,711.9266212,7,2021-02-17,88040.0,1.086549,6.033856,7.237902,0.18,0.17,1281.0,685.9230769,88344.0
1098,7,2021-02-19,88344.0,0.986514,6.704863,7.174257,0.19,0.18,1304.0,686.0495726,7,2021-02-18,88212.0,0.990331,7.040806,7.209907,0.17,0.1,1297.0,711.9266212,88512.0
1099,7,2021-02-20,88512.0,0.997198,6.27221,7.110279,0.2,0.15,1315.0,713.3532423,7,2021-02-19,88344.0,0.986514,6.704863,7.174257,0.19,0.18,1304.0,686.0495726,88642.0
1100,7,2021-02-21,88642.0,0.913776,5.845377,7.220755,0.18,0.21,1323.0,790.6547009,7,2021-02-20,88512.0,0.997198,6.27221,7.110279,0.2,0.15,1315.0,713.3532423,88729.0
1101,7,2021-02-22,88729.0,0.87047,5.480446,7.62086,0.24,0.21,1325.0,740.9948718,7,2021-02-21,88642.0,0.913776,5.845377,7.220755,0.18,0.21,1323.0,790.6547009,88875.0
1102,7,2021-02-23,88875.0,0.7983,4.962936,8.25411,0.14,0.2,1330.0,690.5085324,7,2021-02-22,88729.0,0.87047,5.480446,7.62086,0.24,0.21,1325.0,740.9948718,89039.0
1103,7,2021-02-24,89039.0,0.8258957,4.615433,8.505624,0.11,0.18,1343.0,723.7367521,7,2021-02-23,88875.0,0.7983,4.962936,8.25411,0.14,0.2,1330.0,690.5085324,89200.0
1104,7,2021-02-25,89200.0,0.7668779,5.626606,8.770867,0.16,0.22,1351.0,724.7406143,7,2021-02-24,89039.0,0.8258957,4.615433,8.505624,0.11,0.18,1343.0,723.7367521,89346.0
1105,7,2021-02-26,89346.0,0.7083334,5.376578,8.453966,0.2,0.21,1365.0,690.9760684,7,2021-02-25,89200.0,0.7668779,5.626606,8.770867,0.16,0.22,1351.0,724.7406143,89488.0
1106,7,2021-02-27,89488.0,0.6809828,5.111142,8.185466,0.26,0.15,1374.0,764.0102564,7,2021-02-26,89346.0,0.7083334,5.376578,8.453966,0.2,0.21,1365.0,690.9760684,89591.0
1107,7,2021-02-28,89591.0,0.6201594,4.778149,8.019382,0.17,0.2,1379.0,766.9829352,7,2021-02-27,89488.0,0.6809828,5.111142,8.185466,0.26,0.15,1374.0,764.0102564,89664.0
1108,7,2021-03-01,89664.0,0.5375757,4.425707,7.587977,0.22,0.16,1379.0,723.2923077,7,2021-02-28,89591.0,0.6201594,4.778149,8.019382,0.17,0.2,1379.0,766.9829352,89841.0
1109,7,2021-03-02,89841.0,0.5408364,4.064863,7.418505,0.15,0.18,1384.0,734.8752137,7,2021-03-01,89664.0,0.5375757,4.425707,7.587977,0.22,0.16,1379.0,723.2923077,89978.0
1110,7,2021-03-03,89978.0,0.5461369,3.291102,6.90575,0.27,0.22,1389.0,741.3190395,7,2021-03-02,89841.0,0.5408364,4.064863,7.418505,0.15,0.18,1384.0,734.8752137,90122.0
1111,7,2021-03-04,90122.0,0.5184854,2.76197,6.854576,0.18,0.16,1396.0,725.9297945,7,2021-03-03,89978.0,0.5461369,3.291102,6.90575,0.27,0.22,1389.0,741.3190395,90263.0
1112,7,2021-03-05,90263.0,0.4830623,2.366771,7.880829,0.15,0.12,1406.0,702.0428082,7,2021-03-04,90122.0,0.5184854,2.76197,6.854576,0.18,0.16,1396.0,725.9297945,90425.0
1113,7,2021-03-06,90425.0,0.5320315,1.970223,7.8522,0.15,0.15,1414.0,774.3230769,7,2021-03-05,90263.0,0.4830623,2.366771,7.880829,0.15,0.12,1406.0,702.0428082,90531.0
1114,7,2021-03-07,90531.0,0.4886126,1.748504,7.954085,0.16,0.18,1416.0,926.7280551,7,2021-03-06,90425.0,0.5320315,1.970223,7.8522,0.15,0.15,1414.0,774.3230769,90622.0
1115,7,2021-03-08,90622.0,0.4812669,1.590731,8.015467,0.1,0.15,1416.0,496.8376068,7,2021-03-07,90531.0,0.4886126,1.748504,7.954085,0.16,0.18,1416.0,926.7280551,90797.0
1116,7,2021-03-09,90797.0,0.5049974,1.625,8.087034,0.14,0.16,1437.0,610.7448276,7,2021-03-08,90622.0,0.4812669,1.590731,8.015467,0.1,0.15,1416.0,496.8376068,90892.0
1117,7,2021-03-10,90892.0,0.52473,1.793574,7.6286,0.15,0.15,1445.0,627.6907216,7,2021-03-09,90797.0,0.5049974,1.625,8.087034,0.14,0.16,1437.0,610.7448276,91010.0
1118,7,2021-03-11,91010.0,0.5367784,1.908762,7.196244,0.13,0.14,1455.0,613.0430293,7,2021-03-10,90892.0,0.52473,1.793574,7.6286,0.15,0.15,1445.0,627.6907216,91115.0
1119,7,2021-03-12,91115.0,0.5317362,2.079021,6.245208,0.14,0.23,1463.0,577.8399312,7,2021-03-11,91010.0,0.5367784,1.908762,7.196244,0.13,0.14,1455.0,613.0430293,91229.0
1120,7,2021-03-13,91229.0,0.5256026,2.144493,5.391572,0.29,0.24,1469.0,601.1523973,7,2021-03-12,91115.0,0.5317362,2.079021,6.245208,0.14,0.23,1463.0,577.8399312,91324.0
1121,7,2021-03-14,91324.0,0.4856598,2.242525,4.675149,0.18,0.2,1470.0,707.5606838,7,2021-03-13,91229.0,0.5256026,2.144493,5.391572,0.29,0.24,1469.0,601.1523973,91383.0
1122,7,2021-03-15,91383.0,0.6626661,2.307073,3.929075,0.22,0.11,1470.0,711.2576792,7,2021-03-14,91324.0,0.4856598,2.242525,4.675149,0.18,0.2,1470.0,707.5606838,91490.0
1123,7,2021-03-16,91490.0,0.6316522,2.747029,3.21971,0.21,0.1,1472.0,691.9386712,7,2021-03-15,91383.0,0.6626661,2.307073,3.929075,0.22,0.11,1470.0,711.2576792,91616.0
1124,7,2021-03-17,91616.0,0.574985,2.732985,2.699884,0.16,0.13,1481.0,703.8279387,7,2021-03-16,91490.0,0.6316522,2.747029,3.21971,0.21,0.1,1472.0,691.9386712,91747.0
1125,7,2021-03-18,91747.0,0.6364347,3.017308,2.784951,0.17,0.15,1501.0,681.0461538,7,2021-03-17,91616.0,0.574985,2.732985,2.699884,0.16,0.13,1481.0,703.8279387,91857.0
1126,7,2021-03-19,91857.0,0.5943833,2.796517,2.956082,0.11,0.11,1501.0,669.9146758,7,2021-03-18,91747.0,0.6364347,3.017308,2.784951,0.17,0.15,1501.0,681.0461538,91952.0
1127,7,2021-03-20,91952.0,0.5409238,2.637258,3.064778,0.13,0.17,1506.0,700.9006849,7,2021-03-19,91857.0,0.5943833,2.796517,2.956082,0.11,0.11,1501.0,669.9146758,92033.0
1128,7,2021-03-21,92033.0,0.4899954,2.546629,3.103225,0.14,0.14,1530.0,743.5367521,7,2021-03-20,91952.0,0.5409238,2.637258,3.064778,0.13,0.17,1506.0,700.9006849,92093.0
1129,7,2021-03-22,92093.0,0.5152373,2.458735,3.284832,0.1,0.09,1530.0,680.3008547,7,2021-03-21,92033.0,0.4899954,2.546629,3.103225,0.14,0.14,1530.0,743.5367521,92204.0
1130,7,2021-03-23,92204.0,0.4979435,2.672632,3.372984,0.17,0.16,1549.0,637.3339041,7,2021-03-22,92093.0,0.5152373,2.458735,3.284832,0.1,0.09,1530.0,680.3008547,92300.0
1131,7,2021-03-24,92300.0,0.51107,3.034631,3.522611,0.28,0.2,1559.0,664.0376712,7,2021-03-23,92204.0,0.4979435,2.672632,3.372984,0.17,0.16,1549.0,637.3339041,92411.0
1132,7,2021-03-25,92411.0,0.4849598,2.767074,3.573511,0.22,0.09,1567.0,655.3931624,7,2021-03-24,92300.0,0.51107,3.034631,3.522611,0.28,0.2,1559.0,664.0376712,92500.0
1133,7,2021-03-26,92500.0,0.4155266,2.685906,3.053927,0.13,0.13,1575.0,621.2876712,7,2021-03-25,92411.0,0.4849598,2.767074,3.573511,0.22,0.09,1567.0,655.3931624,92616.0
1134,7,2021-03-27,92616.0,0.3969795,2.537947,2.505684,0.15,0.17,1580.0,658.135274,7,2021-03-26,92500.0,0.4155266,2.685906,3.053927,0.13,0.13,1575.0,621.2876712,92677.0
1135,7,2021-03-28,92677.0,0.3419173,2.430243,2.119991,0.27,0.17,1580.0,681.5504274,7,2021-03-27,92616.0,0.3969795,2.537947,2.505684,0.15,0.17,1580.0,658.135274,92729.0
1136,7,2021-03-29,92729.0,0.3798747,2.382449,2.113538,0.23,0.15,1580.0,621.374359,7,2021-03-28,92677.0,0.3419173,2.430243,2.119991,0.27,0.17,1580.0,681.5504274,92811.0
1137,7,2021-03-30,92811.0,0.4552073,2.523166,2.161196,0.22,0.16,1583.0,619.725256,7,2021-03-29,92729.0,0.3798747,2.382449,2.113538,0.23,0.15,1580.0,621.374359,92894.0
1138,7,2021-03-31,92894.0,0.5310857,2.465421,2.356059,0.17,0.12,1590.0,639.1179487,7,2021-03-30,92811.0,0.4552073,2.523166,2.161196,0.22,0.16,1583.0,619.725256,92958.0
1139,7,2021-04-01,92958.0,0.5172,2.379755,2.433006,0.14,0.12,1590.0,600.8549488,7,2021-03-31,92894.0,0.5310857,2.465421,2.356059,0.17,0.12,1590.0,639.1179487,93048.0
1140,7,2021-04-02,93048.0,0.4888176,2.139146,2.490582,0.17,0.11,1594.0,623.7568493,7,2021-04-01,92958.0,0.5172,2.379755,2.433006,0.14,0.12,1590.0,600.8549488,93099.0
1141,7,2021-04-03,93099.0,0.4533787,2.169067,2.635263,0.15,0.11,1596.0,653.6843911,7,2021-04-02,93048.0,0.4888176,2.139146,2.490582,0.17,0.11,1594.0,623.7568493,93153.0
1142,7,2021-04-04,93153.0,0.4192083,2.178139,2.824608,0.19,0.11,1596.0,703.4854701,7,2021-04-03,93099.0,0.4533787,2.169067,2.635263,0.15,0.11,1596.0,653.6843911,93210.0
1143,7,2021-04-05,93210.0,0.3899084,2.17635,2.903347,0.11,0.12,1596.0,645.4215017,7,2021-04-04,93153.0,0.4192083,2.178139,2.824608,0.19,0.11,1596.0,703.4854701,93284.0
1144,7,2021-04-06,93284.0,0.3781246,2.503995,2.725771,0.3,0.11,1600.0,629.8771331,7,2021-04-05,93210.0,0.3899084,2.17635,2.903347,0.11,0.12,1596.0,645.4215017,93369.0
1145,7,2021-04-07,93369.0,0.3280847,2.528362,2.453635,0.19,0.17,1601.0,603.5324232,7,2021-04-06,93284.0,0.3781246,2.503995,2.725771,0.3,0.11,1600.0,629.8771331,93433.0
1146,7,2021-04-08,93433.0,0.3692874,2.88548,2.098567,0.21,0.1,1601.0,627.165812,7,2021-04-07,93369.0,0.3280847,2.528362,2.453635,0.19,0.17,1601.0,603.5324232,93496.0
1147,7,2021-04-09,93496.0,0.3150428,2.45137,1.902154,0.17,0.1,1604.0,613.1948718,7,2021-04-08,93433.0,0.3692874,2.88548,2.098567,0.21,0.1,1601.0,627.165812,93559.0
1148,7,2021-04-10,93559.0,0.2864254,2.341207,1.982171,0.16,0.21,1607.0,578.834471,7,2021-04-09,93496.0,0.3150428,2.45137,1.902154,0.17,0.1,1604.0,613.1948718,93593.0
1149,7,2021-04-11,93593.0,0.2655764,2.212265,2.103341,0.18,0.13,1607.0,629.3167808,7,2021-04-10,93559.0,0.2864254,2.341207,1.982171,0.16,0.21,1607.0,578.834471,93626.0
1150,7,2021-04-12,93626.0,0.2943286,2.080978,2.161029,0.18,0.13,1607.0,643.1382253,7,2021-04-11,93593.0,0.2655764,2.212265,2.103341,0.18,0.13,1607.0,629.3167808,93692.0
1151,7,2021-04-13,93692.0,0.2876983,2.395322,2.191492,0.12,0.13,1610.0,646.9744027,7,2021-04-12,93626.0,0.2943286,2.080978,2.161029,0.18,0.13,1607.0,643.1382253,93753.0
1152,7,2021-04-14,93753.0,0.2929365,2.749491,2.07877,0.15,0.1,1614.0,628.4778157,7,2021-04-13,93692.0,0.2876983,2.395322,2.191492,0.12,0.13,1610.0,646.9744027,93833.0
1153,7,2021-04-15,93833.0,0.3592683,2.867404,1.93144,0.13,0.1,1616.0,323.4446337,7,2021-04-14,93753.0,0.2929365,2.749491,2.07877,0.15,0.1,1614.0,628.4778157,93890.0
1154,7,2021-04-16,93890.0,0.3376632,2.536906,1.819021,0.09,0.1,1617.0,609.21843,7,2021-04-15,93833.0,0.3592683,2.867404,1.93144,0.13,0.1,1616.0,323.4446337,93949.0
1161,6,2020-02-28,0.0,0.006312,0.0,0.328772,0.17,0.12,0.0,558.2755555555556,6,2020-02-27,0.0,0.006643,0.0,0.327286,0.17,0.12,0.0,581.5951327433628,0.0
1164,6,2020-05-13,1343.0,0.5091,4.679214,0.419938,0.14,0.15,17.0,741.6844444444445,6,2020-05-12,1316.0,0.480945,5.223578,0.482722,0.16,0.15,17.0,762.8,1393.0
1167,6,2020-05-17,1515.0,0.610985,3.658374,0.30909,0.12,0.14,25.0,840.6917960088692,6,2020-05-16,1473.0,0.55194,3.742044,0.31321,0.12,0.14,25.0,761.3725055432373,1537.0
1168,6,2020-05-18,1537.0,0.661126,3.593133,0.303035,0.15,0.13,25.0,745.7139689578714,6,2020-05-17,1515.0,0.610985,3.658374,0.30909,0.12,0.14,25.0,840.6917960088692,1571.0
1169,6,2020-05-19,1571.0,0.670903,4.467178,0.290565,0.15,0.13,25.0,753.9311111111111,6,2020-05-18,1537.0,0.661126,3.593133,0.303035,0.15,0.13,25.0,745.7139689578714,1605.0
1170,6,2020-05-20,1605.0,0.654324,3.977923,0.274393,0.15,0.13,25.0,729.6711111111111,6,2020-05-19,1571.0,0.670903,4.467178,0.290565,0.15,0.13,25.0,753.9311111111111,1644.0
1173,6,2020-05-28,2007.0,0.835349,3.227005,0.223703,0.11,0.12,37.0,689.8252212389381,6,2020-05-27,1941.0,0.869217,3.77963,0.223483,0.12,0.12,36.0,712.9755555555555,2076.0
1174,6,2020-05-29,2076.0,0.811895,2.956477,0.226942,0.12,0.12,37.0,661.0975609756098,6,2020-05-28,2007.0,0.835349,3.227005,0.223703,0.11,0.12,37.0,689.8252212389381,2145.0
1178,6,2020-06-04,2462.0,0.760562,1.670826,0.368475,0.13,0.18,45.0,707.6555555555556,6,2020-06-03,2418.0,0.673634,1.901603,0.329185,0.13,0.18,40.0,685.4545454545455,2534.0
1179,6,2020-06-05,2534.0,0.852589,1.537718,0.426541,0.13,0.18,45.0,664.3148558758315,6,2020-06-04,2462.0,0.760562,1.670826,0.368475,0.13,0.18,45.0,707.6555555555556,2650.0
1180,6,2020-06-06,2650.0,0.76639,1.742438,0.426541,0.16,0.23,45.0,690.6725663716815,6,2020-06-05,2534.0,0.852589,1.537718,0.426541,0.13,0.18,45.0,664.3148558758315,2720.0
1181,6,2020-06-07,2720.0,0.826846,1.90679,0.426541,0.18,0.23,45.0,768.4057649667405,6,2020-06-06,2650.0,0.76639,1.742438,0.426541,0.16,0.23,45.0,690.6725663716815,2794.0
1184,6,2020-06-12,3130.0,0.943044,2.477968,0.410755,0.19,0.12,53.0,649.9711111111111,6,2020-06-11,3016.0,0.957331,2.348901,0.435254,0.15,0.13,51.0,707.5555555555555,3195.0
1185,6,2020-06-13,3195.0,1.046496,2.186973,0.611295,0.19,0.12,53.0,710.3044444444445,6,2020-06-12,3130.0,0.943044,2.477968,0.410755,0.19,0.12,53.0,649.9711111111111,3281.0
1186,6,2020-06-14,3281.0,1.089857,2.311351,0.778954,0.22,0.13,53.0,781.9977777777777,6,2020-06-13,3195.0,1.046496,2.186973,0.611295,0.19,0.12,53.0,710.3044444444445,3367.0
1187,6,2020-06-15,3367.0,1.127844,2.271664,0.91885,0.12,0.13,53.0,751.8022222222222,6,2020-06-14,3281.0,1.089857,2.311351,0.778954,0.22,0.13,53.0,781.9977777777777,3452.0
1188,6,2020-06-16,3452.0,1.293956,2.284212,1.023113,0.25,0.13,54.0,742.8311111111111,6,2020-06-15,3367.0,1.127844,2.271664,0.91885,0.12,0.13,53.0,751.8022222222222,3512.0
1189,6,2020-06-17,3512.0,1.552785,2.352672,1.081569,0.21,0.2,57.0,737.4955555555556,6,2020-06-16,3452.0,1.293956,2.284212,1.023113,0.25,0.13,54.0,742.8311111111111,3590.0
1190,6,2020-06-18,3590.0,1.51734,3.436463,1.166838,0.19,0.21,58.0,750.6955555555555,6,2020-06-17,3512.0,1.552785,2.352672,1.081569,0.21,0.2,57.0,737.4955555555556,3706.0
1191,6,2020-06-19,3706.0,1.589044,4.387091,1.305628,0.24,0.22,58.0,703.0487804878048,6,2020-06-18,3590.0,1.51734,3.436463,1.166838,0.19,0.21,58.0,750.6955555555555,3793.0
1192,6,2020-06-20,3793.0,1.600985,4.800822,1.647943,0.41,0.17,60.0,759.3680709534368,6,2020-06-19,3706.0,1.589044,4.387091,1.305628,0.24,0.22,58.0,703.0487804878048,3890.0
1193,6,2020-06-21,3890.0,1.589747,5.073213,1.719841,0.22,0.25,60.0,782.3281596452329,6,2020-06-20,3793.0,1.600985,4.800822,1.647943,0.41,0.17,60.0,759.3680709534368,3965.0
1194,6,2020-06-22,3965.0,1.576067,5.326143,2.475668,0.26,0.38,60.0,721.7942477876106,6,2020-06-21,3890.0,1.589747,5.073213,1.719841,0.22,0.25,60.0,782.3281596452329,4049.0
1195,6,2020-06-23,4049.0,1.449172,5.800374,2.962075,0.24,0.27,60.0,739.0443458980044,6,2020-06-22,3965.0,1.576067,5.326143,2.475668,0.26,0.38,60.0,721.7942477876106,4108.0
1196,6,2020-06-24,4108.0,1.353355,7.687567,4.819068,0.32,0.37,63.0,724.9645232815965,6,2020-06-23,4049.0,1.449172,5.800374,2.962075,0.24,0.27,60.0,739.0443458980044,4182.0
1197,6,2020-06-25,4182.0,1.455417,7.652189,5.126547,0.35,0.45,64.0,725.2372505543237,6,2020-06-24,4108.0,1.353355,7.687567,4.819068,0.32,0.37,63.0,724.9645232815965,4300.0
1198,6,2020-06-26,4300.0,1.473718,7.731797,5.268476,0.41,0.48,65.0,720.9225663716815,6,2020-06-25,4182.0,1.455417,7.652189,5.126547,0.35,0.45,64.0,725.2372505543237,4340.0
1199,6,2020-06-27,4340.0,1.632824,7.337692,5.388621,0.42,0.45,65.0,750.429203539823,6,2020-06-26,4300.0,1.473718,7.731797,5.268476,0.41,0.48,65.0,720.9225663716815,4340.0
1200,6,2020-06-28,4340.0,1.688795,7.115442,5.535637,0.57,0.4,67.0,800.5176991150443,6,2020-06-27,4340.0,1.632824,7.337692,5.388621,0.42,0.45,65.0,750.429203539823,4548.0
1201,6,2020-06-29,4548.0,1.791184,6.964934,5.490622,0.47,0.37,68.0,694.5287610619469,6,2020-06-28,4340.0,1.688795,7.115442,5.535637,0.57,0.4,67.0,800.5176991150443,4655.0
1202,6,2020-06-30,4655.0,2.005165,6.963911,5.582727,0.38,0.51,70.0,718.9115044247787,6,2020-06-29,4548.0,1.791184,6.964934,5.490622,0.47,0.37,68.0,694.5287610619469,4768.0
1203,6,2020-07-01,4768.0,1.953824,6.570004,6.009324,0.38,0.37,76.0,740.370288248337,6,2020-06-30,4655.0,2.005165,6.963911,5.582727,0.38,0.51,70.0,718.9115044247787,4939.0
1204,6,2020-07-02,4939.0,2.049044,7.614792,6.245639,0.52,0.49,77.0,745.6186252771619,6,2020-07-01,4768.0,1.953824,6.570004,6.009324,0.38,0.37,76.0,740.370288248337,5100.0
1205,6,2020-07-03,5100.0,2.023279,8.030036,6.550779,0.6,0.48,80.0,753.1924778761062,6,2020-07-02,4939.0,2.049044,7.614792,6.245639,0.52,0.49,77.0,745.6186252771619,5130.0
1206,6,2020-07-04,5130.0,2.460758,9.198052,7.09146,0.6,0.6,81.0,744.2234513274336,6,2020-07-03,5100.0,2.023279,8.030036,6.550779,0.6,0.48,80.0,753.1924778761062,5130.0
1207,6,2020-07-05,5130.0,2.498329,10.137762,7.77283,0.57,0.55,82.0,828.287610619469,6,2020-07-04,5130.0,2.460758,9.198052,7.09146,0.6,0.6,81.0,744.2234513274336,5369.0
1208,6,2020-07-06,5369.0,2.513038,10.896661,8.612154,0.47,0.45,82.0,744.8561946902655,6,2020-07-05,5130.0,2.498329,10.137762,7.77283,0.57,0.55,82.0,828.287610619469,5543.0
1209,6,2020-07-07,5543.0,2.471155,12.322213,10.08481,0.64,0.53,84.0,728.1662971175166,6,2020-07-06,5369.0,2.513038,10.896661,8.612154,0.47,0.45,82.0,744.8561946902655,5759.0
1210,6,2020-07-08,5759.0,2.227987,12.11607,11.238282,0.47,0.54,87.0,733.9424778761062,6,2020-07-07,5543.0,2.471155,12.322213,10.08481,0.64,0.53,84.0,728.1662971175166,5979.0
1211,6,2020-07-09,5979.0,1.968905,11.713401,12.704698,0.58,0.53,89.0,723.0530973451328,6,2020-07-08,5759.0,2.227987,12.11607,11.238282,0.47,0.54,87.0,733.9424778761062,6195.0
1212,6,2020-07-10,6195.0,1.937898,10.225282,14.114455,0.55,0.42,97.0,704.4944812362031,6,2020-07-09,5979.0,1.968905,11.713401,12.704698,0.58,0.53,89.0,723.0530973451328,6339.0
1213,6,2020-07-11,6339.0,1.883663,9.745819,15.739111,0.53,0.63,97.0,777.1327433628319,6,2020-07-10,6195.0,1.937898,10.225282,14.114455,0.55,0.42,97.0,704.4944812362031,6502.0
1214,6,2020-07-12,6502.0,1.744487,9.442865,17.228798,0.55,0.48,97.0,808.6917960088692,6,2020-07-11,6339.0,1.883663,9.745819,15.739111,0.53,0.63,97.0,777.1327433628319,6502.0
1215,6,2020-07-13,6502.0,1.658262,9.202914,18.038085,0.6,0.54,98.0,732.2715231788079,6,2020-07-12,6502.0,1.744487,9.442865,17.228798,0.55,0.48,97.0,808.6917960088692,6759.0
1216,6,2020-07-14,6759.0,1.791391,10.025456,17.994796,0.52,0.5,98.0,725.7101769911504,6,2020-07-13,6502.0,1.658262,9.202914,18.038085,0.6,0.54,98.0,732.2715231788079,6921.0
1217,6,2020-07-15,6921.0,1.8991,9.485003,16.764629,0.55,0.6,98.0,699.560706401766,6,2020-07-14,6759.0,1.791391,10.025456,17.994796,0.52,0.5,98.0,725.7101769911504,7074.0
1218,6,2020-07-16,7074.0,2.019538,9.958919,17.035767,0.59,0.54,105.0,705.6534216335541,6,2020-07-15,6921.0,1.8991,9.485003,16.764629,0.55,0.6,98.0,699.560706401766,7233.0
1219,6,2020-07-17,7233.0,1.9942,9.116663,16.753674,0.6,0.57,105.0,685.5530973451328,6,2020-07-16,7074.0,2.019538,9.958919,17.035767,0.59,0.54,105.0,705.6534216335541,7728.0
1220,6,2020-07-18,7728.0,1.958483,9.069955,16.252717,0.25,0.42,105.0,746.1106194690266,6,2020-07-17,7233.0,1.9942,9.116663,16.753674,0.6,0.57,105.0,685.5530973451328,8447.0
1221,6,2020-07-19,8447.0,1.884609,9.034317,15.291268,0.5,0.42,105.0,817.0309734513274,6,2020-07-18,7728.0,1.958483,9.069955,16.252717,0.25,0.42,105.0,746.1106194690266,9234.0
1222,6,2020-07-20,9234.0,1.837775,9.086814,14.457614,0.53,0.59,105.0,729.7405764966741,6,2020-07-19,8447.0,1.884609,9.034317,15.291268,0.5,0.42,105.0,817.0309734513274,10068.0
1223,6,2020-07-21,10068.0,1.818187,9.266436,13.804416,0.42,0.39,105.0,707.8296460176991,6,2020-07-20,9234.0,1.837775,9.086814,14.457614,0.53,0.59,105.0,729.7405764966741,11188.0
1224,6,2020-07-22,11188.0,1.845384,8.58573,13.404896,0.42,0.32,115.0,707.9271523178808,6,2020-07-21,10068.0,1.818187,9.266436,13.804416,0.42,0.39,105.0,707.8296460176991,12323.0
1225,6,2020-07-23,12323.0,1.707764,7.971691,12.821592,0.37,0.29,115.0,711.3517699115044,6,2020-07-22,11188.0,1.845384,8.58573,13.404896,0.42,0.32,115.0,707.9271523178808,13360.0
1226,6,2020-07-24,13360.0,1.672632,7.640034,11.362344,0.34,0.38,123.0,687.2323008849557,6,2020-07-23,12323.0,1.707764,7.971691,12.821592,0.37,0.29,115.0,711.3517699115044,14192.0
1227,6,2020-07-25,14192.0,1.567275,7.34685,10.676777,0.37,0.55,123.0,739.3614190687362,6,2020-07-24,13360.0,1.672632,7.640034,11.362344,0.34,0.38,123.0,687.2323008849557,14561.0
1228,6,2020-07-26,14561.0,1.529149,7.447232,10.426537,0.4,0.39,123.0,803.7212389380531,6,2020-07-25,14192.0,1.567275,7.34685,10.676777,0.37,0.55,123.0,739.3614190687362,15003.0
1229,6,2020-07-27,15003.0,1.525587,7.441562,10.555003,0.43,0.42,123.0,715.7726269315673,6,2020-07-26,14561.0,1.529149,7.447232,10.426537,0.4,0.39,123.0,803.7212389380531,16896.0
1230,6,2020-07-28,16896.0,1.657973,6.863677,11.495446,0.34,0.36,135.0,684.0907079646017,6,2020-07-27,15003.0,1.525587,7.441562,10.555003,0.43,0.42,123.0,715.7726269315673,17344.0
1231,6,2020-07-29,17344.0,1.814204,7.083164,11.525598,0.36,0.32,135.0,669.9712389380531,6,2020-07-28,16896.0,1.657973,6.863677,11.495446,0.34,0.36,135.0,684.0907079646017,18411.0
1232,6,2020-07-30,18411.0,1.778723,7.136648,11.565535,0.32,0.26,139.0,683.06,6,2020-07-29,17344.0,1.814204,7.083164,11.525598,0.36,0.32,135.0,669.9712389380531,19335.0
1233,6,2020-07-31,19335.0,1.854336,6.43674,11.114657,0.29,0.25,140.0,660.410199556541,6,2020-07-30,18411.0,1.778723,7.136648,11.565535,0.32,0.26,139.0,683.06,19882.0
1234,6,2020-08-01,19882.0,1.713341,6.285243,11.577884,0.24,0.23,144.0,732.5920177383592,6,2020-07-31,19335.0,1.854336,6.43674,11.114657,0.29,0.25,140.0,660.410199556541,20545.0
1235,6,2020-08-02,20545.0,1.719664,6.098479,11.676425,0.32,0.25,144.0,784.9977876106195,6,2020-08-01,19882.0,1.713341,6.285243,11.577884,0.24,0.23,144.0,732.5920177383592,20651.0
1236,6,2020-08-03,20651.0,1.767764,6.070135,11.308663,0.23,0.22,144.0,705.9312638580931,6,2020-08-02,20545.0,1.719664,6.098479,11.676425,0.32,0.25,144.0,784.9977876106195,21228.0
1237,6,2020-08-04,21228.0,1.721326,5.70053,10.831624,0.17,0.2,151.0,706.5,6,2020-08-03,20651.0,1.767764,6.070135,11.308663,0.23,0.22,144.0,705.9312638580931,21433.0
1238,6,2020-08-05,21433.0,1.860569,5.660029,10.689352,0.26,0.26,152.0,714.5210643015521,6,2020-08-04,21228.0,1.721326,5.70053,10.831624,0.17,0.2,151.0,706.5,21724.0
1239,6,2020-08-06,21724.0,1.752951,6.362008,11.075982,0.12,0.18,152.0,697.7765486725664,6,2020-08-05,21433.0,1.860569,5.660029,10.689352,0.26,0.26,152.0,714.5210643015521,22009.0
1240,6,2020-08-07,22009.0,1.746728,6.005271,11.530221,0.21,0.22,160.0,682.5871964679911,6,2020-08-06,21724.0,1.752951,6.362008,11.075982,0.12,0.18,152.0,697.7765486725664,22626.0
1241,6,2020-08-08,22626.0,1.928952,5.881906,12.546353,0.2,0.29,171.0,745.0221238938053,6,2020-08-07,22009.0,1.746728,6.005271,11.530221,0.21,0.22,160.0,682.5871964679911,23583.0
1242,6,2020-08-09,23583.0,1.90108,5.666364,13.041202,0.23,0.14,171.0,813.5986696230599,6,2020-08-08,22626.0,1.928952,5.881906,12.546353,0.2,0.29,171.0,745.0221238938053,24440.0
