,geo_value,time_value,covid_cases,confirmed_covid_visit,doctor_visits,hospital_admissions,google_anosmia_volume,google_ageusia_volume,covid_deaths,covid_cases_t_minus_1,confirmed_covid_vist_t_minus_1,doctor_visits_t_minus_1,hospital_admissions_t_minus_1,google_anosmia_volume_t_minus_1,google_ageusia_volume_t_minus_1,covid_deaths_t_minus,covid_cases_t_plus_one
0,5,2020-02-21,0.0,0.011169,0.0,0.113524,0.06,0.06,0.0,0.0,-0.001013,0.0,0.0025320000000000065,0.0,0.0,0.0,0.0
1,5,2020-02-22,0.0,0.010473,0.0,0.116683,0.08,0.06,0.0,0.0,-0.0006960000000000004,0.0,0.003158999999999995,0.020000000000000004,0.0,0.0,0.0
2,5,2020-02-27,0.0,0.010852,0.0,0.118561,0.11,0.05,0.0,0.0,-0.0010509999999999999,0.0,-0.0011970000000000036,0.039999999999999994,0.0,0.0,0.0
3,5,2020-02-28,0.0,0.010195,0.0,0.119094,0.07,0.05,0.0,0.0,-0.0006570000000000013,0.0,0.0005330000000000057,-0.039999999999999994,0.0,0.0,0.0
4,5,2020-02-29,0.0,0.009712,0.0,0.118809,0.07,0.05,0.0,0.0,-0.00048299999999999906,0.0,-0.00028500000000000747,0.0,0.0,0.0,0.0
5,5,2020-03-01,0.0,0.011162,0.0,0.119646,0.06,0.07,0.0,0.0,0.00145,0.0,0.0008370000000000044,-0.010000000000000009,0.020000000000000004,0.0,0.0
6,5,2020-03-02,0.0,0.013988,0.0,0.119067,0.08,0.07,0.0,0.0,0.0028260000000000004,0.0,-0.0005789999999999962,0.020000000000000004,0.0,0.0,1.0
7,5,2020-03-03,1.0,0.012357,0.0,0.119366,0.07,0.04,0.0,1.0,-0.0016310000000000005,0.0,0.0002989999999999937,-0.009999999999999995,-0.030000000000000006,0.0,1.0
8,5,2020-03-04,1.0,0.011438,0.019267,0.119776,0.06,0.05,0.0,0.0,-0.0009189999999999997,0.019267,0.0004099999999999937,-0.010000000000000009,0.010000000000000002,0.0,1.0
9,5,2020-03-05,1.0,0.010639,0.016927,0.119895,0.12,0.05,0.0,0.0,-0.0007990000000000011,-0.0023399999999999983,0.00011900000000000799,0.06,0.0,0.0,1.0
10,5,2020-03-06,1.0,0.010242,0.014341,0.11982,0.1,0.08,0.0,0.0,-0.0003969999999999998,-0.0025860000000000015,-7.500000000000562e-05,-0.01999999999999999,0.03,0.0,2.0
11,5,2020-03-07,2.0,0.016023,0.011658,0.185543,0.1,0.08,0.0,1.0,0.005781,-0.0026829999999999996,0.06572300000000002,0.0,0.0,0.0,2.0
12,5,2020-03-08,2.0,0.018032,0.019996,0.245598,0.1,0.06,0.0,0.0,0.0020090000000000004,0.008338,0.060055,0.0,-0.020000000000000004,0.0,3.0
13,5,2020-03-09,3.0,0.022333,0.006554,0.298664,0.1,0.06,0.0,1.0,0.004300999999999999,-0.013441999999999999,0.053065999999999974,0.0,0.0,0.0,3.0
14,5,2020-03-10,3.0,0.026812,0.018026,0.343336,0.09,0.06,0.0,0.0,0.004479,0.011472,0.04467199999999999,-0.010000000000000009,0.0,0.0,4.0
15,5,2020-03-11,4.0,0.022741,0.087875,0.377819,0.07,0.05,0.0,1.0,-0.004070999999999998,0.069849,0.03448300000000004,-0.01999999999999999,-0.009999999999999995,0.0,4.0
16,5,2020-03-12,4.0,0.01903,0.272943,0.405668,0.07,0.06,0.0,0.0,-0.0037110000000000025,0.185068,0.027848999999999957,0.0,0.009999999999999995,0.0,7.0
17,5,2020-03-13,7.0,0.016347,0.545029,0.429512,0.07,0.06,0.0,3.0,-0.002682999999999998,0.272086,0.023844000000000032,0.0,0.0,0.0,7.0
18,5,2020-03-14,7.0,0.014355,0.763752,0.449809,0.07,0.06,0.0,0.0,-0.0019920000000000007,0.218723,0.02029700000000001,0.0,0.0,0.0,15.0
19,5,2020-03-19,35.0,0.025067,1.69725,0.600985,0.13,0.05,0.0,4.0,0.009423999999999998,0.5090109999999999,0.06380299999999994,0.03,-0.03,0.0,45.0
20,5,2020-03-20,45.0,0.034415,1.959667,0.668249,0.13,0.07,0.0,10.0,0.009348000000000002,0.2624170000000001,0.06726399999999999,0.0,0.020000000000000004,0.0,65.0
21,5,2020-03-21,65.0,0.031541,2.222429,0.72853,0.38,0.13,0.0,20.0,-0.0028740000000000016,0.26276199999999994,0.06028100000000003,0.25,0.06,0.0,106.0
22,5,2020-03-22,106.0,0.033677,2.333913,0.787061,1.26,0.35,1.0,41.0,0.002135999999999999,0.11148399999999992,0.058531,0.88,0.21999999999999997,1.0,122.0
23,5,2020-03-23,122.0,0.040631,2.361406,0.850679,1.92,0.59,1.0,16.0,0.006954000000000002,0.02749300000000021,0.06361799999999995,0.6599999999999999,0.24,0.0,124.0
24,5,2020-03-24,124.0,0.032572,2.026606,0.819514,0.91,0.27,2.0,2.0,-0.008059000000000004,-0.3348,-0.031164999999999998,-1.0099999999999998,-0.31999999999999995,1.0,135.0
25,5,2020-03-25,135.0,0.02784,2.249308,0.699418,0.54,0.17,3.0,11.0,-0.004731999999999997,0.22270199999999996,-0.12009599999999998,-0.37,-0.1,1.0,163.0
26,5,2020-03-26,163.0,0.036167,2.228262,0.587332,0.49,0.16,4.0,28.0,0.008326999999999998,-0.02104600000000012,-0.11208600000000002,-0.050000000000000044,-0.010000000000000009,1.0,220.0
27,5,2020-03-27,220.0,0.043308,2.285803,0.462661,0.4,0.14,4.0,57.0,0.0071410000000000015,0.057541000000000064,-0.12467099999999998,-0.08999999999999997,-0.01999999999999999,0.0,256.0
28,5,2020-03-28,256.0,0.047672,2.102363,0.346936,0.51,0.18,12.0,36.0,0.004364,-0.18344000000000005,-0.11572499999999997,0.10999999999999999,0.03999999999999998,8.0,270.0
29,5,2020-03-29,270.0,0.055676,1.909414,0.252935,0.34,0.16,6.0,14.0,0.008004000000000004,-0.19294900000000004,-0.094001,-0.16999999999999998,-0.01999999999999999,-6.0,283.0
30,5,2020-03-30,283.0,0.062585,1.72396,0.217354,0.31,0.16,7.0,13.0,0.0069089999999999985,-0.185454,-0.03558100000000003,-0.030000000000000027,0.0,1.0,313.0
31,5,2020-03-31,313.0,0.059579,1.762322,0.215524,0.3,0.14,7.0,30.0,-0.0030060000000000017,0.03836200000000001,-0.0018299999999999983,-0.010000000000000009,-0.01999999999999999,0.0,359.0
32,5,2020-04-01,359.0,0.046635,1.641537,0.209478,0.26,0.09,8.0,46.0,-0.012943999999999997,-0.12078499999999992,-0.006045999999999996,-0.03999999999999998,-0.05000000000000002,1.0,396.0
33,5,2020-04-02,396.0,0.144903,1.552455,0.203475,0.22,0.08,10.0,37.0,0.098268,-0.0890820000000001,-0.006003000000000008,-0.04000000000000001,-0.009999999999999995,2.0,443.0
34,5,2020-04-03,443.0,0.175445,1.877672,0.196439,0.61,0.1,11.0,47.0,0.030541999999999986,0.3252170000000001,-0.007035999999999987,0.39,0.020000000000000004,1.0,537.0
35,5,2020-04-04,537.0,0.142555,1.702045,0.388713,0.22,0.08,12.0,94.0,-0.03289,-0.17562699999999998,0.19227399999999997,-0.39,-0.020000000000000004,1.0,566.0
36,5,2020-04-05,566.0,0.140614,1.604297,0.556063,0.24,0.13,12.0,29.0,-0.0019409999999999983,-0.09774799999999995,0.16735,0.01999999999999999,0.05,0.0,588.0
37,5,2020-04-06,588.0,0.144422,1.538354,0.692178,0.27,0.12,13.0,22.0,0.003808000000000006,-0.06594300000000008,0.13611499999999999,0.030000000000000027,-0.010000000000000009,1.0,634.0
38,5,2020-04-07,634.0,0.172634,1.823551,0.87397,0.2,0.1,14.0,46.0,0.028212000000000015,0.2851969999999999,0.18179200000000006,-0.07,-0.01999999999999999,1.0,674.0
39,5,2020-04-08,674.0,0.140653,1.693814,1.107159,0.18,0.12,15.0,40.0,-0.03198100000000001,-0.129737,0.23318899999999998,-0.020000000000000018,0.01999999999999999,1.0,713.0
40,5,2020-04-09,713.0,0.147601,1.628108,1.499023,0.14,0.06,17.0,39.0,0.00694800000000001,-0.06570599999999982,0.391864,-0.03999999999999998,-0.06,2.0,766.0
41,5,2020-04-10,766.0,0.122858,1.519875,2.019505,0.11,0.06,21.0,53.0,-0.024743000000000015,-0.10823300000000002,0.5204820000000001,-0.030000000000000013,0.0,4.0,806.0
42,5,2020-04-11,806.0,0.100456,1.440666,2.555659,0.15,0.06,23.0,40.0,-0.02240199999999999,-0.07920900000000008,0.5361539999999998,0.039999999999999994,0.0,2.0,843.0
43,5,2020-04-12,843.0,0.092798,1.347585,3.011822,0.19,0.08,23.0,37.0,-0.007657999999999998,-0.09308099999999997,0.4561630000000001,0.04000000000000001,0.020000000000000004,0.0,884.0
44,5,2020-04-13,884.0,0.093517,1.267076,3.475964,0.2,0.07,23.0,41.0,0.0007189999999999974,-0.08050899999999994,0.46414199999999983,0.010000000000000009,-0.009999999999999995,0.0,884.0
45,5,2020-04-14,884.0,0.069264,1.268311,3.899963,0.18,0.09,30.0,0.0,-0.024252999999999997,0.001234999999999875,0.42399900000000024,-0.020000000000000018,0.01999999999999999,7.0,962.0
46,5,2020-04-15,962.0,0.057775,1.242973,4.154939,0.18,0.07,38.0,78.0,-0.011489000000000006,-0.02533799999999986,0.25497599999999965,0.0,-0.01999999999999999,8.0,1007.0
47,5,2020-04-16,1007.0,0.049178,1.254152,4.207149,0.14,0.12,39.0,45.0,-0.008597,0.011178999999999828,0.052210000000000534,-0.03999999999999998,0.04999999999999999,1.0,1061.0
48,5,2020-04-17,1061.0,0.044646,1.818974,3.961474,0.18,0.11,40.0,54.0,-0.004532000000000001,0.5648220000000002,-0.2456750000000003,0.03999999999999998,-0.009999999999999995,1.0,1114.0
49,5,2020-04-18,1114.0,0.040683,2.211281,3.505131,0.14,0.1,40.0,53.0,-0.003963000000000001,0.39230699999999996,-0.45634299999999994,-0.03999999999999998,-0.009999999999999995,0.0,1164.0
50,5,2020-04-19,1164.0,0.042006,2.489127,2.886201,0.12,0.1,41.0,50.0,0.0013230000000000047,0.2778459999999998,-0.6189300000000002,-0.020000000000000018,0.0,1.0,1191.0
51,5,2020-04-20,1191.0,0.048006,2.767596,2.234519,0.17,0.14,42.0,27.0,0.005999999999999998,0.2784690000000003,-0.6516819999999997,0.05000000000000002,0.04000000000000001,1.0,1239.0
52,5,2020-04-21,1239.0,0.089622,3.155609,1.770617,0.16,0.1,46.0,48.0,0.04161599999999999,0.38801299999999994,-0.46390200000000004,-0.010000000000000009,-0.04000000000000001,4.0,1280.0
53,5,2020-04-22,1280.0,0.127135,3.147732,1.56877,0.16,0.09,46.0,41.0,0.037513000000000005,-0.007877000000000134,-0.2018470000000001,0.0,-0.010000000000000009,0.0,1350.0
54,5,2020-04-23,1350.0,0.153417,3.170783,1.577011,0.14,0.09,46.0,70.0,0.026282,0.023051000000000155,0.008240999999999943,-0.01999999999999999,0.0,0.0,1401.0
55,5,2020-04-24,1401.0,0.164332,3.193865,1.737631,0.14,0.09,50.0,51.0,0.010915000000000008,0.023082000000000047,0.16061999999999999,0.0,0.0,4.0,1437.0
56,5,2020-04-25,1437.0,0.246457,3.188666,2.246246,0.11,0.11,52.0,36.0,0.082125,-0.005199000000000176,0.5086150000000003,-0.030000000000000013,0.020000000000000004,2.0,1468.0
57,5,2020-04-26,1468.0,0.241756,3.374531,2.51153,0.19,0.08,52.0,31.0,-0.004701000000000011,0.18586500000000017,0.26528399999999985,0.08,-0.03,0.0,1498.0
58,5,2020-04-27,1498.0,0.249011,3.507082,2.953279,0.19,0.12,53.0,30.0,0.0072550000000000114,0.13255099999999986,0.44174900000000017,0.0,0.039999999999999994,1.0,1533.0
59,5,2020-04-28,1533.0,0.244406,3.423729,3.231365,0.12,0.08,55.0,35.0,-0.004604999999999998,-0.08335300000000023,0.2780859999999996,-0.07,-0.039999999999999994,2.0,1568.0
60,5,2020-04-29,1568.0,0.189859,3.399133,3.470474,0.11,0.08,60.0,35.0,-0.05454700000000001,-0.02459599999999984,0.23910900000000002,-0.009999999999999995,0.0,5.0,1603.0
61,5,2020-04-30,1603.0,0.183535,3.160221,3.452852,0.13,0.06,60.0,35.0,-0.006323999999999996,-0.238912,-0.017621999999999804,0.020000000000000004,-0.020000000000000004,0.0,1636.0
62,5,2020-05-01,1636.0,0.141374,3.10632,3.26062,0.11,0.05,63.0,33.0,-0.042161000000000004,-0.053900999999999755,-0.19223200000000018,-0.020000000000000004,-0.009999999999999995,3.0,1705.0
63,5,2020-05-02,1705.0,0.148786,3.145925,2.87973,0.1,0.07,63.0,69.0,0.007412000000000002,0.03960499999999989,-0.38088999999999995,-0.009999999999999995,0.020000000000000004,0.0,1749.0
64,5,2020-05-03,1749.0,0.172292,3.214344,2.362805,0.07,0.06,64.0,44.0,0.023506,0.06841900000000001,-0.5169250000000001,-0.03,-0.010000000000000009,1.0,1776.0
65,5,2020-05-04,1776.0,0.172282,3.243012,1.869905,0.11,0.09,65.0,27.0,-1.0000000000010001e-05,0.028667999999999694,-0.4928999999999999,0.039999999999999994,0.03,1.0,1809.0
66,5,2020-05-05,1809.0,0.161729,3.600409,1.279439,0.11,0.06,67.0,33.0,-0.010552999999999979,0.3573970000000002,-0.5904659999999999,0.0,-0.03,2.0,1863.0
67,5,2020-05-06,1863.0,0.123125,3.858834,0.849586,0.09,0.12,67.0,54.0,-0.03860400000000001,0.2584249999999999,-0.42985300000000004,-0.020000000000000004,0.06,0.0,1917.0
68,5,2020-05-07,1917.0,0.09078,3.761321,0.671938,0.12,0.06,68.0,54.0,-0.032345,-0.09751299999999974,-0.17764799999999992,0.03,-0.06,1.0,1961.0
69,5,2020-05-08,1961.0,0.106123,3.623899,0.832159,0.1,0.04,71.0,44.0,0.015342999999999996,-0.13742199999999993,0.16022099999999995,-0.01999999999999999,-0.019999999999999997,3.0,2023.0
70,5,2020-05-09,2023.0,0.116661,3.402064,1.169233,0.08,0.04,72.0,62.0,0.010538000000000006,-0.221835,0.337074,-0.020000000000000004,0.0,1.0,2064.0
71,5,2020-05-10,2064.0,0.103189,3.216971,1.610188,0.1,0.06,72.0,41.0,-0.013471999999999998,-0.18509300000000017,0.440955,0.020000000000000004,0.019999999999999997,0.0,2101.0
72,5,2020-05-11,2101.0,0.104302,2.994914,2.163353,0.17,0.06,72.0,37.0,0.0011130000000000029,-0.22205699999999995,0.5531649999999999,0.07,0.0,0.0,2133.0
73,5,2020-05-12,2133.0,0.064303,2.870738,2.648887,0.12,0.06,75.0,32.0,-0.03999900000000001,-0.12417600000000029,0.48553400000000035,-0.05000000000000002,0.0,3.0,2178.0
74,5,2020-05-13,2178.0,0.080685,2.416245,2.877678,0.14,0.09,77.0,45.0,0.016382000000000008,-0.4544929999999998,0.22879099999999974,0.020000000000000018,0.03,2.0,2234.0
75,5,2020-05-14,2234.0,0.093377,2.227302,2.858862,0.1,0.06,80.0,56.0,0.012691999999999995,-0.18894300000000008,-0.018816000000000166,-0.04000000000000001,-0.03,3.0,2300.0
76,5,2020-05-15,2300.0,0.077942,2.303665,2.578123,0.07,0.06,83.0,66.0,-0.015435000000000004,0.07636300000000018,-0.2807389999999996,-0.03,0.0,3.0,2351.0
77,5,2020-05-16,2351.0,0.0648,2.155849,2.158201,0.1,0.1,83.0,51.0,-0.013142000000000001,-0.14781600000000017,-0.41992200000000013,0.03,0.04000000000000001,0.0,2392.0
78,5,2020-05-17,2392.0,0.056029,2.259443,1.732656,0.13,0.05,83.0,41.0,-0.008770999999999994,0.10359400000000019,-0.42554500000000006,0.03,-0.05,0.0,2457.0
79,5,2020-05-18,2457.0,0.057246,2.624136,1.288232,0.41,0.08,83.0,65.0,0.0012169999999999959,0.36469299999999993,-0.44442399999999993,0.27999999999999997,0.03,0.0,2522.0
80,5,2020-05-19,2522.0,0.044557,2.664407,0.907866,0.09,0.07,86.0,65.0,-0.012688999999999999,0.04027100000000017,-0.3803660000000001,-0.31999999999999995,-0.009999999999999995,3.0,2560.0
81,5,2020-05-20,2560.0,0.039262,2.507866,0.854752,0.07,0.07,88.0,38.0,-0.005295000000000001,-0.15654100000000026,-0.053113999999999995,-0.01999999999999999,0.0,2.0,2609.0
82,5,2020-05-21,2609.0,0.03539,2.368978,0.936797,0.08,0.08,90.0,49.0,-0.0038720000000000004,-0.13888800000000012,0.08204500000000003,0.009999999999999995,0.009999999999999995,2.0,2708.0
83,5,2020-05-22,2708.0,0.08657,2.248666,1.044403,0.04,0.06,90.0,99.0,0.051179999999999996,-0.12031199999999975,0.10760599999999998,-0.04,-0.020000000000000004,0.0,2767.0
84,5,2020-05-23,2767.0,0.116305,2.098767,1.154318,0.07,0.07,92.0,59.0,0.02973500000000001,-0.149899,0.10991499999999998,0.030000000000000006,0.010000000000000009,2.0,2847.0
85,5,2020-05-24,2847.0,0.11783,2.551854,1.405524,0.06,0.07,93.0,80.0,0.0015249999999999986,0.453087,0.25120600000000004,-0.010000000000000009,0.0,1.0,2874.0
86,5,2020-05-25,2874.0,0.124041,2.753499,1.408558,0.12,0.08,93.0,27.0,0.006210999999999994,0.20164500000000007,0.003033999999999981,0.06,0.009999999999999995,0.0,2986.0
87,5,2020-05-26,2986.0,0.161572,2.921326,1.287218,0.08,0.1,93.0,112.0,0.037530999999999995,0.16782699999999995,-0.12134,-0.039999999999999994,0.020000000000000004,0.0,3049.0
88,5,2020-05-27,3049.0,0.122008,2.763398,1.201156,0.08,0.06,95.0,63.0,-0.03956399999999999,-0.15792800000000007,-0.08606200000000008,0.0,-0.04000000000000001,2.0,3097.0
89,5,2020-05-28,3097.0,0.092011,2.546447,1.129635,0.08,0.09,96.0,48.0,-0.02999700000000001,-0.2169509999999999,-0.07152099999999995,0.0,0.03,1.0,3195.0
90,5,2020-05-29,3195.0,0.111741,2.323706,0.878507,0.09,0.06,97.0,98.0,0.019729999999999998,-0.22274100000000008,-0.2511279999999999,0.009999999999999995,-0.03,1.0,3289.0
91,5,2020-05-30,3289.0,0.09039,2.155986,0.746911,0.09,0.08,97.0,94.0,-0.021350999999999995,-0.1677200000000001,-0.13159600000000005,0.0,0.020000000000000004,0.0,3390.0
92,5,2020-05-31,3390.0,0.084817,2.017883,0.650126,0.07,0.06,98.0,101.0,-0.005572999999999995,-0.1381030000000001,-0.09678500000000001,-0.01999999999999999,-0.020000000000000004,1.0,3470.0
93,5,2020-06-01,3470.0,0.085287,1.840819,0.529582,0.1,0.06,98.0,80.0,0.0004699999999999982,-0.1770639999999999,-0.12054399999999998,0.03,0.0,0.0,3515.0
94,5,2020-06-02,3515.0,0.062825,1.643212,0.596178,0.08,0.06,99.0,45.0,-0.022461999999999996,-0.1976070000000001,0.06659599999999999,-0.020000000000000004,0.0,1.0,3548.0
95,5,2020-06-03,3548.0,0.051123,1.584751,0.652093,0.14,0.06,99.0,33.0,-0.011702000000000004,-0.058460999999999874,0.05591500000000005,0.06000000000000001,0.0,0.0,3641.0
96,5,2020-06-04,3641.0,0.097844,1.635222,0.760999,0.07,0.06,99.0,93.0,0.046721,0.05047099999999993,0.10890599999999995,-0.07,0.0,0.0,3725.0
97,5,2020-06-05,3725.0,0.083196,1.541678,0.832626,0.09,0.06,103.0,84.0,-0.014647999999999994,-0.09354399999999985,0.071627,0.01999999999999999,0.0,4.0,3805.0
98,5,2020-06-06,3805.0,0.069925,1.709562,0.953239,0.08,0.05,103.0,80.0,-0.013271000000000005,0.16788399999999992,0.12061299999999997,-0.009999999999999995,-0.009999999999999995,0.0,3874.0
99,5,2020-06-07,3874.0,0.06817,1.931564,1.064755,0.09,0.06,103.0,69.0,-0.0017550000000000066,0.22200200000000003,0.11151599999999995,0.009999999999999995,0.009999999999999995,0.0,3945.0
100,5,2020-06-08,3945.0,0.071696,2.384965,1.107602,0.05,0.06,103.0,71.0,0.0035260000000000014,0.4534009999999997,0.04284700000000008,-0.039999999999999994,0.0,0.0,3985.0
101,5,2020-06-09,3985.0,0.102985,2.540969,1.094606,0.06,0.07,104.0,40.0,0.031289,0.15600400000000025,-0.012996000000000008,0.009999999999999995,0.010000000000000009,1.0,4033.0
102,5,2020-06-10,4033.0,0.085265,2.383065,1.013521,0.08,0.06,107.0,48.0,-0.01772,-0.15790399999999982,-0.08108500000000007,0.020000000000000004,-0.010000000000000009,3.0,4119.0
103,5,2020-06-11,4119.0,0.07031,2.287956,0.879963,0.08,0.06,111.0,86.0,-0.014954999999999996,-0.09510900000000033,-0.13355799999999984,0.0,0.0,4.0,4216.0
104,5,2020-06-12,4216.0,0.083679,2.288105,0.744354,0.06,0.05,111.0,97.0,0.013369000000000006,0.00014899999999995472,-0.1356090000000001,-0.020000000000000004,-0.009999999999999995,0.0,4270.0
105,5,2020-06-13,4270.0,0.070867,2.330506,0.749456,0.1,0.08,111.0,54.0,-0.012812000000000004,0.042401000000000355,0.005102000000000051,0.04000000000000001,0.03,0.0,4320.0
106,5,2020-06-14,4320.0,0.09595,2.460149,0.730906,0.13,0.11,114.0,50.0,0.025082999999999994,0.12964299999999973,-0.018550000000000066,0.03,0.03,3.0,4373.0
107,5,2020-06-15,4373.0,0.103072,3.259097,0.847577,0.1,0.07,114.0,53.0,0.007122000000000003,0.7989480000000002,0.11667100000000008,-0.03,-0.039999999999999994,0.0,4481.0
108,5,2020-06-16,4481.0,0.104967,3.63139,1.102795,0.09,0.07,114.0,108.0,0.0018950000000000078,0.372293,0.25521799999999994,-0.010000000000000009,0.0,0.0,4533.0
109,5,2020-06-17,4533.0,0.085961,3.8632,1.377729,0.14,0.07,118.0,52.0,-0.01900600000000001,0.23180999999999985,0.274934,0.05000000000000002,0.0,4.0,4638.0
110,5,2020-06-18,4638.0,0.145964,4.062553,1.67237,0.07,0.06,119.0,105.0,0.060003000000000015,0.19935300000000034,0.29464099999999993,-0.07,-0.010000000000000009,1.0,4702.0
111,5,2020-06-19,4702.0,0.192546,3.867648,1.942369,0.1,0.06,121.0,64.0,0.046581999999999985,-0.19490500000000033,0.2699990000000001,0.03,0.0,2.0,4805.0
112,5,2020-06-20,4805.0,0.260916,3.89144,2.243972,0.1,0.07,121.0,103.0,0.06836999999999999,0.023791999999999813,0.30160299999999984,0.0,0.010000000000000009,0.0,4805.0
113,5,2020-06-21,4805.0,0.287983,3.887456,2.383837,0.1,0.06,121.0,0.0,0.027067000000000008,-0.0039839999999999876,0.13986500000000035,0.0,-0.010000000000000009,0.0,5007.0
114,5,2020-06-22,5007.0,0.306092,3.87647,2.388112,0.15,0.07,122.0,202.0,0.018108999999999986,-0.01098599999999994,0.004274999999999807,0.04999999999999999,0.010000000000000009,1.0,5140.0
115,5,2020-06-23,5140.0,0.345992,3.843288,2.381205,0.14,0.09,123.0,133.0,0.03990000000000005,-0.033182000000000045,-0.0069069999999999965,-0.009999999999999981,0.01999999999999999,1.0,5275.0
116,5,2020-06-24,5275.0,0.261804,4.171736,2.212144,0.11,0.1,125.0,135.0,-0.08418800000000004,0.3284480000000003,-0.16906100000000013,-0.030000000000000013,0.010000000000000009,2.0,5382.0
117,5,2020-06-25,5382.0,0.268322,3.953289,1.965075,0.19,0.13,132.0,107.0,0.006518000000000024,-0.21844700000000028,-0.24706899999999998,0.08,0.03,7.0,5493.0
118,5,2020-06-26,5493.0,0.297157,4.076066,1.617359,0.13,0.1,134.0,111.0,0.028835,0.12277700000000014,-0.3477159999999999,-0.06,-0.03,2.0,5493.0
119,5,2020-06-27,5493.0,0.299003,4.173431,1.384673,0.15,0.12,137.0,0.0,0.0018460000000000143,0.09736499999999992,-0.23268599999999995,0.01999999999999999,0.01999999999999999,3.0,5670.0
120,5,2020-06-28,5670.0,0.365312,4.314678,1.131642,0.13,0.1,137.0,177.0,0.066309,0.1412469999999999,-0.253031,-0.01999999999999999,-0.01999999999999999,0.0,5762.0
121,5,2020-06-29,5762.0,0.394213,5.000789,0.935544,0.13,0.14,137.0,92.0,0.028900999999999955,0.6861110000000004,-0.196098,0.0,0.04000000000000001,0.0,5964.0
122,5,2020-06-30,5964.0,0.357896,5.174076,1.092492,0.2,0.05,139.0,202.0,-0.03631699999999999,0.1732870000000002,0.15694799999999998,0.07,-0.09000000000000001,2.0,6156.0
123,5,2020-07-01,6156.0,0.39863,5.144195,1.657235,0.13,0.1,140.0,192.0,0.04073399999999999,-0.02988100000000049,0.564743,-0.07,0.05,1.0,6384.0
124,5,2020-07-02,6384.0,0.589732,5.629878,2.293935,0.14,0.09,142.0,228.0,0.19110200000000005,0.48568299999999986,0.6366999999999998,0.010000000000000009,-0.010000000000000009,2.0,6472.0
125,5,2020-07-03,6472.0,0.663733,5.605985,3.133112,0.14,0.1,144.0,88.0,0.07400099999999998,-0.023892999999999276,0.8391770000000003,0.0,0.010000000000000009,2.0,6556.0
126,5,2020-07-04,6556.0,0.831073,7.206993,3.775578,0.14,0.11,144.0,84.0,0.16733999999999993,1.6010079999999993,0.6424659999999998,0.0,0.009999999999999995,0.0,6855.0
127,5,2020-07-05,6855.0,0.815649,8.299546,4.191711,0.13,0.12,144.0,299.0,-0.015423999999999993,1.0925529999999997,0.41613299999999986,-0.010000000000000009,0.009999999999999995,0.0,6887.0
128,5,2020-07-06,6887.0,0.881859,8.941628,4.437993,0.24,0.13,144.0,32.0,0.06620999999999999,0.6420820000000003,0.2462819999999999,0.10999999999999999,0.010000000000000009,0.0,6887.0
129,5,2020-07-07,6887.0,0.881735,8.61982,4.420864,0.14,0.14,144.0,0.0,-0.00012399999999990197,-0.321807999999999,-0.017128999999999728,-0.09999999999999998,0.010000000000000009,0.0,7245.0
130,5,2020-07-08,7245.0,0.83716,7.931431,4.325314,0.22,0.12,146.0,358.0,-0.04457500000000003,-0.6883890000000008,-0.09555000000000025,0.07999999999999999,-0.020000000000000018,2.0,7407.0
131,5,2020-07-09,7407.0,0.920221,7.423795,4.140582,0.17,0.15,150.0,162.0,0.08306099999999994,-0.5076359999999998,-0.18473199999999945,-0.04999999999999999,0.03,4.0,7485.0
132,5,2020-07-10,7485.0,0.913667,6.950515,3.988289,0.18,0.13,151.0,78.0,-0.006553999999999949,-0.4732799999999999,-0.15229300000000023,0.009999999999999981,-0.01999999999999999,1.0,7725.0
133,5,2020-07-11,7725.0,0.887352,6.702325,3.756129,0.16,0.18,152.0,240.0,-0.026314999999999977,-0.24819000000000013,-0.23215999999999992,-0.01999999999999999,0.04999999999999999,1.0,7725.0
134,5,2020-07-12,7725.0,0.918592,6.592816,3.542854,0.18,0.11,152.0,0.0,0.031239999999999934,-0.10950900000000008,-0.21327499999999988,0.01999999999999999,-0.06999999999999999,0.0,7976.0
135,5,2020-07-13,7976.0,0.939882,6.264249,3.32319,0.25,0.14,152.0,251.0,0.02129000000000003,-0.3285669999999996,-0.2196640000000003,0.07,0.030000000000000013,0.0,8321.0
136,5,2020-07-14,8321.0,0.884009,6.383929,3.129669,0.23,0.13,156.0,345.0,-0.05587299999999995,0.11967999999999979,-0.19352100000000005,-0.01999999999999999,-0.010000000000000009,4.0,8478.0
137,5,2020-07-15,8478.0,0.856907,6.380531,2.809884,0.17,0.09,158.0,157.0,-0.02710200000000007,-0.00339799999999979,-0.319785,-0.06,-0.04000000000000001,2.0,8627.0
138,5,2020-07-16,8627.0,0.757515,6.12445,2.607183,0.21,0.16,158.0,149.0,-0.09939199999999992,-0.256081,-0.2027009999999998,0.03999999999999998,0.07,0.0,8858.0
139,5,2020-07-17,8858.0,0.702836,5.821775,2.373319,0.18,0.14,165.0,231.0,-0.05467900000000003,-0.3026750000000007,-0.23386400000000007,-0.03,-0.01999999999999999,7.0,9110.0
140,5,2020-07-18,9110.0,0.715804,5.700988,2.063472,0.17,0.11,167.0,252.0,0.01296799999999998,-0.12078699999999998,-0.309847,-0.009999999999999981,-0.030000000000000013,2.0,9237.0
141,5,2020-07-19,9237.0,0.713268,5.949964,1.994254,0.32,0.15,167.0,127.0,-0.0025359999999999827,0.24897599999999986,-0.069218,0.15,0.039999999999999994,0.0,9256.0
